Customer_ID,Gender,Age,Remaining Rewards Points,Churn
183046995,Male,40,330,0
183077555,Male,50,265,1
183094514,Female,30,1460,0
183099977,Female,50,450,1
183103032,Male,20,1090,1
183135491,Female,50,1440,0
183136788,Female,20,280,1
183147272,Female,50,1060,0
183173066,Male,30,1820,0
183253812,Female,40,390,1
183311703,Female,50,1700,0
183319556,Female,30,310,1
183333934,Male,40,450,1
183334306,Male,20,1670,0
183350900,Female,20,3860,0
183353918,Female,20,1570,0
183458194,Female,40,360,1
183476129,Female,20,1075,1
183483585,Female,40,1190,0
183503443,Female,20,310,1
183526800,Female,30,440,0
183553936,Female,20,470,1
183572326,Female,20,4370,0
183640377,Female,40,600,1
183665523,Female,40,1070,1
183691577,Female,20,2090,0
183692239,Male,40,1690,0
183744419,Female,20,920,0
183842535,Female,20,550,1
183882173,Male,50,1090,0
183885167,Female,30,430,1
183909344,Female,20,260,1
183920530,Female,20,970,0
183976735,Male,50,830,0
183977459,Male,60,550,0
183978579,Male,50,420,1
183984167,Female,40,1190,0
184046086,Male,40,1680,0
184085887,Male,50,340,1
184124111,Female,50,1170,0
184131287,Female,40,1230,0
184143846,Male,20,210,1
184156082,Female,40,770,0
184171597,Male,40,4050,0
184177223,Male,20,250,1
184178374,Male,30,2830,0
184180292,Male,40,530,1
184194787,Male,20,160,1
184196231,Female,30,720,1
184215031,Female,40,3280,1
184216304,Female,30,2280,0
184232427,Female,60,730,0
184259950,Female,20,2590,0
184276247,Female,50,1950,0
184318848,Female,60,620,1
184336873,Female,40,240,1
184337979,Male,50,1590,0
184376855,Male,60,1030,0
184391063,Male,30,1730,0
184422583,Male,40,2940,0
184462671,Female,50,1030,1
184468345,Female,30,3560,1
184494115,Female,30,990,0
184498120,Female,30,2470,0
184518484,Male,60,350,1
184524034,Male,30,2200,0
184639851,Male,30,1170,0
184656483,Female,20,690,1
184715678,Female,20,1055,0
184719010,Female,50,210,0
184732361,Female,40,495,0
184775962,Male,60,215,1
184795137,Male,20,1330,0
184866615,Male,30,1340,1
184870452,Male,50,285,1
184895547,Male,60,1170,1
184914989,Female,30,4010,0
184919663,Female,30,3730,0
184936806,Female,60,1290,0
184937834,Female,60,950,0
184959317,Female,40,370,1
184964984,Male,20,2380,0
184965523,Male,20,750,0
184968067,Male,30,895,1
184974990,Female,40,95,1
184976031,Male,30,210,1
185015562,Female,40,300,1
185016576,Male,30,1890,0
185022898,Male,30,480,1
185031722,Female,40,1480,0
185034235,Female,50,435,0
185076594,Female,20,400,0
185079250,Male,40,990,0
185119192,Female,20,730,0
185127654,Female,20,580,0
185138544,Female,40,770,0
185150201,Male,20,380,1
185158320,Male,60,720,1
185177741,Male,20,1230,0
185185692,Female,20,1990,0
185193581,Male,40,1640,0
185200890,Male,60,210,0
185202320,Male,30,1460,0
185228238,Male,40,2070,0
185346581,Male,40,2700,0
185370067,Male,40,2620,0
185403901,Female,20,1000,1
185421882,Female,40,490,1
185432710,Male,20,665,0
185454002,Male,60,2560,1
185456679,Female,20,1300,1
185461307,Female,30,1170,0
185566590,Female,40,280,1
185571617,Female,60,1000,0
185578005,Male,30,590,0
185582989,Male,50,190,1
185641358,Female,60,850,0
185684676,Female,30,280,1
185694545,Female,20,1330,0
185725454,Female,60,1510,0
185726024,Female,30,2660,0
185732780,Male,20,435,1
185759589,Female,50,320,1
185760844,Male,50,1920,0
185766945,Female,20,630,0
185787254,Female,40,5330,0
185805019,Male,50,490,1
185805583,Female,20,640,1
185807839,Male,40,1980,0
185819320,Female,60,750,0
185862395,Female,60,110,1
185884243,Female,30,1160,0
185926240,Female,60,410,1
185931749,Male,30,250,1
185934016,Male,30,790,0
185962637,Female,20,340,1
185969322,Female,20,1060,1
185972438,Male,60,350,0
186003049,Female,40,340,1
186015714,Male,40,1590,0
186020503,Female,20,3060,1
186025928,Female,20,405,1
186050630,Male,20,600,0
186069403,Female,20,1740,0
186070478,Female,50,110,1
186074292,Male,20,560,1
186086806,Female,30,1060,0
186101585,Male,60,350,1
186119979,Female,30,1380,0
186163071,Female,60,1970,0
186179324,Female,30,430,1
186194112,Male,40,1840,0
186199315,Female,40,530,1
186233927,Male,30,780,1
186237604,Female,30,800,0
186239240,Male,30,1960,1
186240581,Female,30,90,1
186241502,Male,20,1280,1
186267137,Male,40,1130,0
186276337,Female,20,1780,0
186314411,Male,40,1270,0
186363747,Female,30,1730,1
186371599,Female,60,280,1
186379403,Male,20,420,1
186385589,Female,20,200,1
186401555,Male,20,245,1
186430098,Female,40,3330,0
186482301,Female,40,2490,0
186508636,Female,30,410,1
186536943,Male,60,190,1
186571913,Female,20,1110,1
186604741,Male,60,2030,0
186605984,Male,40,1330,0
186634205,Female,40,1415,1
186667548,Female,20,860,0
186671552,Male,40,1060,0
186693271,Female,20,1790,0
186703659,Female,40,1270,0
186717731,Female,20,1750,0
186723312,Female,60,1855,0
186790871,Female,30,2120,0
186833905,Female,20,1100,1
186843027,Male,60,250,1
186856973,Male,20,540,0
186863377,Female,60,285,1
186866941,Male,60,650,1
186874038,Female,20,255,1
186883900,Female,20,245,1
186928557,Female,60,3040,0
186928977,Female,60,1810,1
186930321,Female,60,510,0
186950732,Female,40,1860,0
186983051,Female,60,1490,0
186990417,Female,20,660,1
187005059,Female,30,350,0
187049473,Female,20,470,0
187059328,Female,30,1220,0
187066265,Female,20,660,0
187068276,Female,40,1390,0
187083170,Female,30,290,1
187084771,Male,20,1120,1
187098723,Male,20,1620,0
187120608,Male,20,670,1
187125528,Female,50,80,1
187129519,Female,20,1120,0
187153996,Female,30,1370,0
187180930,Male,60,570,0
187182743,Female,60,1630,0
187188820,Male,20,720,1
187205060,Female,20,255,1
187220544,Female,50,240,1
187225570,Female,40,630,1
187240894,Male,20,1115,1
187256864,Male,20,580,1
187274202,Female,30,1700,0
187300246,Male,20,860,0
187308976,Female,20,950,1
187314397,Female,40,2180,0
187321074,Female,30,620,1
187354454,Female,30,2830,0
187366273,Female,30,2250,1
187367041,Female,60,2560,0
187452716,Female,20,1160,1
187478129,Female,60,3340,0
187506631,Female,40,150,1
187520705,Male,40,930,1
187524376,Female,30,530,1
187525687,Female,60,990,1
187572155,Female,30,1380,0
187620993,Female,20,2120,0
187622027,Male,60,1270,0
187655308,Male,20,315,1
187676778,Male,40,240,0
187683165,Female,60,1160,0
187721751,Female,30,600,0
187747010,Male,60,170,1
187771213,Female,30,380,1
187805727,Male,60,2340,0
187833911,Female,60,190,1
187849622,Female,60,335,1
187851915,Female,40,210,1
187859966,Female,40,2340,0
187884869,Female,50,1410,0
187920697,Female,60,650,0
187930306,Female,40,295,1
187937411,Male,30,300,1
187947052,Male,60,185,1
187950830,Female,20,970,0
187953121,Female,30,680,0
187993844,Female,20,1290,0
188048512,Male,60,270,1
188059297,Female,20,280,1
188067827,Female,30,1230,0
188092553,Female,60,2240,0
188141121,Female,30,285,1
188147437,Male,40,630,0
188165806,Female,20,570,1
188210094,Female,20,1760,0
188221144,Female,60,3920,0
188267289,Male,30,515,1
188269177,Female,30,3170,0
188295862,Female,60,1240,0
188312736,Female,40,3820,0
188319216,Male,50,270,1
188375052,Male,30,1160,0
188377438,Male,60,280,0
188390475,Female,40,1060,0
188402154,Female,40,2980,1
188418346,Female,20,930,1
188436609,Female,20,2010,0
188443706,Female,40,1090,1
188447902,Male,30,710,0
188457833,Female,40,2050,0
188471273,Female,50,390,1
188498744,Female,30,1520,1
188510279,Male,60,1100,0
188528588,Female,40,1000,1
188547497,Male,50,520,1
188562254,Female,30,2130,0
188568553,Male,50,250,1
188601670,Female,60,1940,0
188608495,Female,40,1000,0
188618203,Female,40,315,1
188619576,Female,40,1080,1
188629124,Female,60,490,1
188658346,Female,40,1060,0
188680415,Female,30,1510,0
188686561,Male,60,510,1
188707150,Female,20,200,1
188724614,Female,40,3290,0
188734491,Male,20,485,1
188740225,Female,20,2630,0
188754802,Female,30,1140,1
188759210,Male,20,1420,0
188763804,Female,20,1710,0
188786025,Female,50,245,1
188788364,Male,30,1740,1
188891781,Male,30,910,0
188924144,Male,20,1190,1
188953694,Female,20,1180,1
188966991,Male,40,390,0
189003466,Female,20,1510,1
189005774,Female,30,1270,0
189021996,Male,20,1770,0
189034507,Female,60,1450,0
189044100,Female,20,1580,1
189058367,Female,60,900,1
189061206,Male,30,185,0
189073780,Female,40,1090,0
189098370,Female,30,1140,0
189113523,Female,40,1660,0
189163757,Female,20,350,1
189164983,Male,40,1160,0
189177563,Female,40,1660,0
189177686,Male,60,1090,0
189255469,Male,20,1290,0
189267387,Female,60,1260,0
189307465,Female,50,2160,1
189319505,Female,50,220,0
189332610,Female,40,640,1
189334720,Female,20,1550,1
189389843,Female,20,440,1
189391273,Female,50,1780,0
189391297,Female,60,450,1
189425657,Male,60,1780,0
189448465,Male,40,490,0
189463383,Female,40,1580,0
189489635,Male,60,910,1
189500972,Male,50,990,1
189532638,Male,50,1380,1
189547380,Female,30,910,1
189547878,Male,30,2900,1
189561331,Female,60,500,1
189594704,Female,20,1230,0
189627068,Female,20,860,0
189629802,Female,60,2000,0
189659991,Female,30,500,0
189676356,Male,30,520,1
189698709,Male,60,1050,0
189714805,Female,30,1250,0
189743263,Female,20,1920,0
189747483,Female,50,1260,0
189786536,Female,60,300,1
189799031,Female,40,360,1
189830949,Male,20,2050,0
189833148,Male,40,1290,0
189843697,Female,40,1780,0
189856253,Male,50,250,0
189860618,Female,60,370,1
189861431,Female,60,310,1
189868188,Female,30,1310,0
189876053,Male,60,1350,1
189897218,Female,20,1520,1
189899304,Female,40,980,0
189900277,Male,20,160,1
189921074,Male,40,1600,0
189925539,Male,20,1280,0
189931608,Male,30,3680,1
189944172,Male,20,370,1
189947067,Female,40,3450,0
189969861,Male,20,1540,0
189988688,Female,20,1350,0
189996263,Male,30,205,1
190009402,Female,30,1490,1
190010941,Female,30,1910,0
190015946,Male,20,1280,1
190030109,Female,40,240,0
190043659,Female,30,1495,0
190063145,Male,40,2400,0
190063350,Female,50,500,1
190064760,Female,20,1000,1
190088995,Male,60,630,1
190104329,Female,40,1915,1
190113864,Female,50,1640,0
190132490,Male,40,215,1
190133343,Female,20,1840,0
190144738,Female,20,3110,0
190147678,Male,40,550,1
190155796,Female,30,2420,0
190162046,Male,20,630,1
190168567,Male,60,345,1
190219627,Male,60,1320,1
190223112,Male,60,310,1
190225994,Female,20,1100,1
190251764,Female,40,1510,0
190257254,Male,20,2480,0
190292330,Female,40,1890,1
190298318,Female,60,800,1
190304583,Male,60,1440,0
190309144,Male,20,420,1
190326554,Female,20,1150,0
190331190,Female,20,490,1
190339707,Female,60,1590,0
190342134,Female,40,1280,1
190348044,Female,60,900,1
190350061,Female,40,1340,0
190392351,Female,30,270,1
190417283,Male,30,330,1
190418280,Female,20,195,1
190438301,Male,50,1340,0
190457593,Male,30,1650,0
190525650,Male,60,695,1
190534867,Female,40,2850,0
190552816,Female,30,1385,1
190552953,Female,40,1040,1
190581472,Male,60,460,1
190604805,Male,40,1270,0
190604881,Female,20,250,1
190608544,Male,20,3490,0
190691300,Female,40,530,1
190705472,Female,30,2200,0
190707551,Female,30,1570,0
190728013,Male,50,400,1
190749933,Male,40,580,0
190797729,Male,40,1080,0
190824043,Male,20,400,1
190835216,Female,40,1190,0
190878862,Female,30,510,1
190913341,Female,50,920,0
190915383,Female,20,1450,0
190924873,Female,30,1750,0
190961731,Female,40,1020,0
190964596,Female,60,460,1
190965616,Female,30,2670,0
190970344,Male,60,235,1
190972836,Female,30,1650,0
190974397,Male,30,2290,1
191009005,Male,30,1420,0
191030023,Male,20,700,1
191045201,Female,30,590,1
191077110,Male,20,1420,0
191097798,Female,20,1520,0
191103499,Female,50,200,1
191117991,Female,30,980,0
191119261,Female,40,65,0
191122520,Female,30,850,0
191146786,Female,20,3220,0
191179111,Female,30,640,1
191189417,Female,30,2570,0
191212115,Female,20,2320,0
191215352,Female,40,730,1
191217226,Female,50,720,0
191268648,Male,30,1400,0
191297105,Female,20,1160,0
191330307,Male,20,425,1
191343161,Male,20,520,1
191351135,Male,20,1080,1
191382498,Female,40,1450,0
191395214,Male,20,1680,0
191411730,Male,60,490,1
191416124,Female,20,435,1
191430755,Male,40,1750,0
191430878,Female,40,440,0
191444493,Female,20,1010,0
191449207,Male,20,270,1
191450463,Female,30,1470,0
191463036,Female,30,970,0
191545220,Male,50,180,1
191557926,Female,30,260,1
191562418,Female,30,640,0
191609366,Female,20,490,1
191617460,Male,50,670,1
191669780,Female,20,1460,0
191692320,Female,30,1090,0
191736901,Male,60,1080,0
191813312,Female,40,1730,0
191846389,Male,30,790,1
191854889,Female,40,1610,0
191875068,Male,50,1050,0
191971111,Female,40,555,1
192018280,Male,40,1590,0
192025219,Female,60,1110,0
192036932,Male,20,200,1
192052222,Female,50,1800,0
192075368,Female,40,1230,0
192082830,Female,40,2410,0
192085640,Female,40,1250,0
192088146,Male,30,460,1
192124479,Female,20,1710,0
192177352,Female,40,940,1
192182196,Female,40,830,0
192209497,Female,20,360,0
192209565,Female,40,810,1
192224711,Female,20,980,0
192248397,Male,30,2910,0
192267138,Female,20,940,0
192295339,Female,30,325,1
192304536,Female,30,830,0
192304666,Male,20,630,0
192322608,Female,20,1680,0
192372450,Female,20,1650,1
192386877,Male,50,910,1
192406582,Female,40,1730,0
192408227,Female,60,215,1
192411500,Female,50,1270,0
192415713,Male,60,1090,0
192501058,Female,40,830,1
192511422,Female,20,195,0
192531642,Female,20,2540,0
192546868,Female,40,830,0
192550278,Male,60,175,1
192581470,Female,50,2040,0
192584907,Male,40,2080,0
192613713,Male,20,970,0
192626546,Female,30,1590,0
192645639,Female,20,1215,0
192665361,Male,30,210,1
192724006,Female,20,1450,0
192755710,Female,20,760,1
192766808,Male,40,400,1
192820661,Male,30,2460,0
192836921,Female,30,2420,0
192845527,Female,40,470,1
192845671,Male,50,370,1
192856547,Male,30,380,1
192860520,Female,30,270,1
192878754,Female,20,450,1
192897489,Female,20,125,1
192929838,Female,20,490,1
192957862,Male,30,105,1
192959668,Female,40,590,0
193005197,Female,40,1610,0
193046169,Male,40,1410,0
193059664,Male,30,2190,0
193063579,Female,50,190,1
193126977,Female,20,1660,0
193164771,Female,30,2200,1
193173421,Female,20,1410,0
193183741,Female,20,1870,0
193246095,Female,50,490,1
193289634,Male,60,400,1
193289801,Male,20,4730,0
193305174,Female,30,310,1
193315425,Female,50,2950,0
193328449,Female,30,1850,0
193351584,Male,30,2080,0
193391368,Female,40,710,0
193429672,Male,50,590,1
193436267,Female,20,500,1
193439695,Male,60,220,1
193446068,Female,20,2640,0
193459624,Male,40,720,0
193483568,Female,40,970,0
193511872,Female,30,1280,0
193521963,Female,20,1660,0
193546461,Male,20,265,1
193555579,Female,40,470,0
193618328,Female,20,1940,0
193625265,Female,20,250,1
193654357,Female,30,145,1
193678575,Male,20,770,0
193784276,Female,60,2030,0
193785471,Female,60,980,1
193788618,Female,60,330,0
193796606,Female,60,5060,0
193806862,Male,40,1270,1
193842532,Male,30,1420,0
193852586,Female,60,2540,0
193907736,Male,30,305,1
193932721,Female,30,190,1
193960618,Male,20,1070,0
194012897,Female,40,620,0
194036640,Male,40,750,1
194043891,Female,40,920,0
194070163,Female,40,2125,1
194077780,Male,30,330,1
194082159,Male,60,470,0
194086546,Male,40,1440,0
194101379,Female,40,1940,1
194101751,Female,60,490,1
194126419,Female,30,640,1
194128864,Female,50,1360,0
194165166,Female,40,1880,1
194203400,Female,20,1340,1
194214109,Female,60,1850,0
194276749,Female,20,2020,0
194289466,Female,40,1770,0
194290462,Female,40,4050,0
194296594,Female,30,970,0
194318142,Female,20,1270,0
194337501,Female,50,1670,0
194353341,Female,50,3420,0
194406405,Male,50,2820,0
194412833,Female,40,990,1
194416428,Female,50,560,1
194455113,Female,30,2510,0
194471618,Female,60,1400,1
194477269,Male,20,850,1
194494662,Male,60,2320,0
194495300,Female,20,3170,1
194511680,Male,30,300,1
194514759,Female,30,1060,0
194522884,Female,40,1970,0
194544909,Female,50,140,1
194559064,Female,40,1480,0
194564525,Female,30,1630,1
194607420,Female,60,330,1
194620931,Female,60,1710,0
194647433,Female,40,2830,1
194664508,Female,20,1560,1
194672329,Female,60,1280,0
194690217,Female,30,2840,0
194717464,Female,40,470,1
194731811,Male,30,440,0
194761214,Male,60,250,0
194769739,Female,60,380,1
194802450,Female,40,1940,0
194840025,Male,40,790,1
194842494,Female,30,175,1
194853209,Male,30,1460,0
194856255,Male,20,970,0
194869897,Female,30,1170,0
194882186,Female,30,2410,0
194933079,Male,40,1900,0
194937596,Female,20,880,1
194976984,Male,20,2380,0
194981940,Male,50,250,1
194991970,Male,40,2110,0
195001739,Male,20,2575,1
195031002,Female,20,1340,1
195119182,Female,60,700,1
195123707,Male,60,560,0
195134338,Female,30,450,1
195217550,Female,20,340,1
195235783,Female,30,240,1
195275369,Male,30,3210,0
195297019,Female,20,480,1
195332222,Female,60,460,1
195348117,Female,40,2130,0
195350639,Male,40,570,1
195367736,Female,40,1560,1
195376721,Female,20,1340,0
195417677,Female,30,1770,0
195429618,Female,40,905,1
195458588,Female,60,560,1
195517209,Male,60,1190,0
195519241,Female,20,1280,0
195546230,Female,30,970,0
195560762,Female,20,1700,0
195610078,Female,20,1830,0
195632179,Female,50,2210,1
195635316,Female,20,450,1
195668444,Male,20,650,1
195674063,Male,40,1650,0
195695594,Female,60,570,0
195701547,Female,20,1760,0
195704722,Female,30,1050,0
195727905,Male,30,1240,0
195744308,Female,50,320,1
195760247,Male,40,390,1
195786544,Female,30,470,0
195790732,Female,40,2300,0
195794754,Female,30,2170,1
195870205,Female,30,3370,1
195880396,Female,20,1005,1
195927411,Male,20,880,1
195939179,Male,40,1770,0
195963907,Male,20,1370,0
195972466,Female,40,300,1
196003565,Male,20,2390,0
196024256,Male,60,1820,0
196050163,Male,20,200,1
196063392,Male,40,1100,0
196070727,Female,20,1590,1
196096260,Male,20,270,1
196102909,Female,50,780,0
196112915,Female,40,1010,1
196114353,Female,40,1660,0
196121900,Male,40,1040,1
196127667,Male,30,810,0
196149737,Female,20,1060,1
196218365,Female,20,455,1
196235690,Female,30,1500,1
196271285,Male,20,420,0
196288740,Male,30,1330,1
196331811,Male,60,1220,1
196383094,Female,60,1540,0
196434741,Female,40,765,0
196444849,Male,20,1590,0
196463000,Male,20,2350,0
196477182,Female,20,2520,0
196546123,Female,40,690,1
196551561,Male,20,280,1
196585788,Female,60,420,1
196599921,Male,20,870,1
196636589,Female,40,450,0
196656334,Female,30,1030,0
196664506,Female,40,1950,0
196694176,Male,40,1290,1
196695838,Male,60,530,1
196702437,Female,60,130,1
196727577,Female,20,300,1
196743331,Female,20,2150,1
196757451,Female,60,340,1
196784273,Female,30,840,0
196804919,Male,50,760,1
196824481,Male,20,3120,0
196833445,Female,40,3370,0
196857465,Female,30,295,1
196874035,Female,20,1030,0
196881439,Female,50,1830,1
196904527,Female,40,330,1
196910856,Female,30,630,1
196927717,Female,30,830,0
196939574,Female,60,2285,0
196987483,Female,20,2080,0
196996485,Male,20,535,1
197002680,Female,40,800,1
197016939,Female,20,1240,0
197083863,Female,30,580,0
197130727,Female,30,610,0
197157557,Female,40,2700,0
197232001,Male,30,80,1
197236023,Male,60,180,1
197243991,Female,60,800,1
197283393,Female,40,1500,0
197335498,Female,20,1110,1
197341857,Female,30,1290,1
197351894,Female,20,1310,0
197364245,Female,50,3360,0
197439462,Female,40,230,1
197477655,Female,20,470,1
197487685,Male,40,300,0
197497356,Female,30,2530,0
197499503,Female,40,1250,1
197572923,Female,20,1090,0
197585985,Male,20,850,0
197602491,Female,40,2310,0
197607403,Male,50,585,1
197626374,Male,30,660,1
197640530,Female,40,4580,0
197640837,Female,20,640,1
197643814,Female,60,670,1
197645344,Female,30,1670,1
197646136,Female,40,1420,0
197647546,Female,20,1590,1
197700883,Female,30,650,1
197711506,Female,20,1310,0
197714002,Female,30,910,0
197768890,Female,20,1260,0
197772651,Female,20,1070,0
197774860,Male,60,310,1
197779018,Male,40,420,1
197782803,Female,30,250,0
197857587,Female,30,2110,0
197888970,Male,50,1120,0
197916208,Female,20,670,0
197925514,Male,60,790,0
197992714,Male,20,235,1
198028412,Female,50,140,1
198038282,Female,20,940,0
198044504,Female,20,1150,0
198107964,Female,20,2630,1
198169344,Female,60,1240,0
198177554,Female,20,670,0
198199600,Male,30,1400,0
198213481,Female,20,680,0
198214334,Female,50,590,1
198227495,Female,40,1580,0
198243884,Female,20,1030,1
198247417,Female,60,1710,1
198250714,Female,60,330,1
198259526,Female,30,1280,0
198268931,Female,40,190,0
198271825,Female,20,1000,0
198273485,Female,40,875,1
198283859,Male,60,270,1
198306329,Female,30,1760,0
198307487,Male,30,3050,0
198321025,Female,60,1100,0
198322107,Female,20,2690,0
198358441,Female,50,650,1
198369232,Male,40,580,1
198392483,Male,60,1420,0
198440979,Female,20,1190,0
198460182,Female,50,1320,1
198468560,Female,60,300,1
198471393,Female,30,685,1
198471690,Female,30,1940,0
198480227,Male,40,2140,0
198545827,Female,30,470,1
198566433,Male,40,820,0
198590797,Female,40,1250,0
198636150,Male,20,1300,0
198645657,Female,20,3930,1
198647866,Female,50,1160,0
198654628,Female,40,970,1
198656424,Female,20,1210,0
198681846,Male,40,1150,0
198687275,Female,20,2450,0
198731268,Female,20,640,0
198741137,Female,40,1320,0
198763511,Male,30,760,0
198780921,Male,40,750,0
198795093,Male,50,520,1
198803156,Female,40,2230,0
198808588,Female,40,2050,1
198884391,Male,20,190,1
198902231,Female,60,350,1
198906239,Male,60,1990,0
198910397,Female,30,1090,0
198926657,Female,20,1200,0
198936526,Male,30,185,1
198953431,Female,40,1120,1
198983063,Male,20,1520,0
198994885,Female,20,770,1
199023553,Male,30,1700,1
199038038,Female,20,550,0
199074722,Male,20,280,1
199098414,Female,40,1440,0
199113797,Male,40,280,1
199118389,Male,20,680,0
199151140,Female,20,7370,0
199172176,Female,60,570,1
199180812,Female,20,2240,0
199217792,Male,30,1240,0
199229955,Male,40,630,0
199285531,Male,40,2120,0
199299835,Male,30,980,1
199323127,Male,40,1290,1
199359379,Male,60,590,1
199360795,Male,30,1100,0
199371241,Female,50,2110,0
199375676,Male,50,400,0
199393441,Male,30,1500,1
199451011,Male,40,1700,1
199452063,Female,20,435,1
199499938,Female,40,1500,0
199508913,Male,40,12240,0
199515423,Male,20,2230,0
199522520,Female,50,2090,0
199539467,Male,30,705,1
199570606,Female,30,1360,0
199610029,Male,60,4620,0
199626426,Female,60,310,0
199650827,Female,30,1330,0
199651183,Female,50,105,1
199663612,Female,60,1220,0
199670801,Male,40,1220,0
199687229,Male,20,760,1
199702922,Male,20,1410,0
199704698,Female,20,3430,0
199717919,Male,30,510,1
199718428,Female,20,245,1
199756345,Female,20,600,0
199768386,Male,30,1770,0
199795726,Female,50,1690,0
199799557,Female,40,260,1
199816155,Male,20,3110,0
199822675,Female,20,710,1
199824266,Female,20,820,1
199861629,Female,20,800,0
199867980,Male,30,1260,0
199893545,Female,20,3360,0
199901141,Female,50,1740,0
199936211,Female,30,1210,0
199944575,Female,40,1110,0
199949815,Female,40,1230,0
199969882,Female,40,4180,0
199990015,Female,60,150,0
